datetime,open,high,low,close,volume
2026-03-04 09:15:00+05:30,24388.8,24476.95,24334.85,24385.1,56850131
2026-03-04 09:20:00+05:30,24387.9,24392.05,24339.55,24341.15,20780430
2026-03-04 09:25:00+05:30,24340.55,24374.45,24315.45,24342.85,17495006
2026-03-04 09:30:00+05:30,24344.75,24366.5,24326.0,24332.35,14494563
2026-03-04 09:35:00+05:30,24334.95,24362.05,24317.15,24346.85,12292427
2026-03-04 09:40:00+05:30,24348.6,24412.0,24345.2,24408.75,9584041
2026-03-04 09:45:00+05:30,24410.95,24416.2,24353.8,24365.25,11557286
2026-03-04 09:50:00+05:30,24365.75,24372.0,24349.8,24359.1,7392203
2026-03-04 09:55:00+05:30,24359.2,24360.35,24323.6,24325.9,7320881
2026-03-04 10:00:00+05:30,24325.8,24346.1,24305.4,24332.85,7767825
2026-03-04 10:05:00+05:30,24335.05,24371.8,24329.7,24367.95,5869492
2026-03-04 10:10:00+05:30,24368.85,24414.8,24351.05,24413.65,7282776
2026-03-04 10:15:00+05:30,24412.65,24417.55,24384.3,24387.0,6531222
2026-03-04 10:20:00+05:30,24387.75,24425.0,24382.6,24399.35,6644663
2026-03-04 10:25:00+05:30,24399.6,24437.35,24394.65,24419.05,5213023
2026-03-04 10:30:00+05:30,24420.0,24420.7,24394.15,24398.85,5013538
2026-03-04 10:35:00+05:30,24398.95,24409.3,24382.0,24390.1,4590187
2026-03-04 10:40:00+05:30,24391.55,24392.35,24379.95,24390.75,5159453
2026-03-04 10:45:00+05:30,24391.65,24422.4,24390.45,24400.3,6653339
2026-03-04 10:50:00+05:30,24401.7,24402.0,24382.8,24398.0,5961279
2026-03-04 10:55:00+05:30,24398.8,24399.85,24375.7,24391.45,8087056
2026-03-04 11:00:00+05:30,24392.45,24427.8,24388.6,24420.7,6989247
2026-03-04 11:05:00+05:30,24421.15,24453.4,24413.2,24450.9,5876910
2026-03-04 11:10:00+05:30,24451.65,24461.4,24433.85,24435.45,5809317
2026-03-04 11:15:00+05:30,24436.15,24438.9,24409.05,24412.05,6215079
2026-03-04 11:20:00+05:30,24412.15,24422.9,24390.35,24393.3,6226629
2026-03-04 11:25:00+05:30,24393.45,24397.55,24363.0,24365.55,5882138
2026-03-04 11:30:00+05:30,24366.95,24378.5,24354.15,24364.7,8376480
2026-03-04 11:35:00+05:30,24365.75,24383.35,24362.6,24367.25,4948917
2026-03-04 11:40:00+05:30,24367.05,24382.3,24360.8,24362.2,4677024
2026-03-04 11:45:00+05:30,24364.05,24372.55,24354.3,24367.85,4684010
2026-03-04 11:50:00+05:30,24369.05,24401.05,24367.0,24369.4,4132275
2026-03-04 11:55:00+05:30,24370.15,24380.4,24367.85,24374.5,4495730
2026-03-04 12:00:00+05:30,24376.85,24391.5,24376.35,24389.1,3641272
2026-03-04 12:05:00+05:30,24389.8,24395.65,24378.2,24393.4,4298004
2026-03-04 12:10:00+05:30,24394.85,24402.3,24378.45,24379.85,4545850
2026-03-04 12:15:00+05:30,24381.15,24383.8,24366.55,24369.0,4604126
2026-03-04 12:20:00+05:30,24369.0,24385.6,24369.0,24375.8,3900555
2026-03-04 12:25:00+05:30,24376.65,24384.95,24362.25,24368.3,4678556
2026-03-04 12:30:00+05:30,24368.95,24381.6,24368.95,24375.05,3709201
2026-03-04 12:35:00+05:30,24375.55,24387.5,24370.95,24377.95,3902016
