datetime,open,high,low,close,volume
2026-03-05 09:15:00+05:30,24615.95,24651.95,24549.1,24584.85,21237233
2026-03-05 09:20:00+05:30,24586.8,24609.5,24557.25,24607.2,10592522
2026-03-05 09:25:00+05:30,24608.3,24610.95,24558.85,24568.45,8931296
2026-03-05 09:30:00+05:30,24570.6,24586.3,24550.1,24564.5,9281078
2026-03-05 09:35:00+05:30,24566.3,24569.85,24533.35,24534.25,9070427
2026-03-05 09:40:00+05:30,24533.3,24599.6,24530.05,24596.2,6850219
2026-03-05 09:45:00+05:30,24596.3,24616.55,24583.75,24604.95,6982154
2026-03-05 09:50:00+05:30,24604.55,24651.15,24603.2,24648.9,5126177
2026-03-05 09:55:00+05:30,24648.85,24656.7,24626.9,24628.5,5779770
2026-03-05 10:00:00+05:30,24628.25,24649.0,24623.15,24623.25,5305964
2026-03-05 10:05:00+05:30,24622.4,24647.9,24622.4,24628.6,5232413
2026-03-05 10:10:00+05:30,24629.45,24630.25,24595.15,24596.25,5720217
2026-03-05 10:15:00+05:30,24597.05,24608.65,24594.4,24596.0,5399353
2026-03-05 10:20:00+05:30,24594.3,24598.2,24574.4,24581.45,6614767
2026-03-05 10:25:00+05:30,24582.6,24584.6,24538.55,24564.55,7353508
2026-03-05 10:30:00+05:30,24563.7,24572.05,24550.3,24559.6,6261252
2026-03-05 10:35:00+05:30,24559.95,24629.55,24559.7,24627.7,5969998
2026-03-05 10:40:00+05:30,24627.85,24653.95,24625.85,24650.95,5531711
2026-03-05 10:45:00+05:30,24651.05,24660.25,24639.8,24641.55,4370838
2026-03-05 10:50:00+05:30,24639.95,24645.75,24629.25,24644.25,4144979
2026-03-05 10:55:00+05:30,24646.25,24672.4,24645.75,24666.55,4700357
2026-03-05 11:00:00+05:30,24667.2,24672.8,24639.05,24648.1,5373124
2026-03-05 11:05:00+05:30,24649.15,24667.7,24645.65,24655.15,5981625
2026-03-05 11:10:00+05:30,24656.4,24657.4,24643.2,24643.2,7169221
2026-03-05 11:15:00+05:30,24639.85,24662.95,24636.05,24655.9,5114873
2026-03-05 11:20:00+05:30,24657.65,24658.1,24626.1,24634.65,4879894
2026-03-05 11:25:00+05:30,24635.1,24639.95,24607.7,24612.9,4937970
2026-03-05 11:30:00+05:30,24613.65,24638.3,24611.75,24624.95,4460419
2026-03-05 11:35:00+05:30,24624.8,24625.6,24593.7,24603.4,6285856
2026-03-05 11:40:00+05:30,24603.95,24605.85,24588.55,24590.35,4648225
2026-03-05 11:45:00+05:30,24590.75,24593.15,24567.75,24569.7,5588776
2026-03-05 11:50:00+05:30,24569.2,24594.6,24556.9,24594.6,5520973
2026-03-05 11:55:00+05:30,24594.85,24597.55,24560.35,24579.1,4837460
2026-03-05 12:00:00+05:30,24580.2,24596.05,24578.05,24590.15,4819983
2026-03-05 12:05:00+05:30,24590.8,24595.8,24574.45,24588.25,7745936
2026-03-05 12:10:00+05:30,24587.15,24616.3,24584.85,24615.5,4682128
2026-03-05 12:15:00+05:30,24615.65,24616.2,24592.9,24602.35,4054102
2026-03-05 12:20:00+05:30,24603.2,24635.65,24602.4,24619.15,4441458
2026-03-05 12:25:00+05:30,24619.2,24651.75,24611.6,24648.85,6061394
2026-03-05 12:30:00+05:30,24649.15,24665.95,24647.0,24650.3,4663018
2026-03-05 12:35:00+05:30,24650.65,24654.2,24632.65,24652.7,4972696
2026-03-05 12:40:00+05:30,24653.15,24657.6,24641.25,24645.8,3780839
2026-03-05 12:45:00+05:30,24646.5,24646.5,24619.4,24631.45,3860472
2026-03-05 12:50:00+05:30,24632.1,24654.35,24626.8,24652.65,3102463
2026-03-05 12:55:00+05:30,24653.15,24657.6,24643.7,24653.45,3234878
2026-03-05 13:00:00+05:30,24653.95,24660.85,24633.15,24633.3,3738255
2026-03-05 13:05:00+05:30,24633.15,24647.15,24632.55,24644.1,4832825
2026-03-05 13:10:00+05:30,24644.7,24656.6,24632.9,24639.65,3956283
2026-03-05 13:15:00+05:30,24640.7,24646.25,24627.0,24631.05,3865576
2026-03-05 13:20:00+05:30,24631.2,24645.55,24621.75,24638.2,3428107
2026-03-05 13:25:00+05:30,24638.65,24651.35,24629.05,24651.0,3435879
2026-03-05 13:30:00+05:30,24651.55,24671.3,24628.25,24639.2,5035331
2026-03-05 13:35:00+05:30,24639.6,24642.45,24605.8,24614.05,3885529
2026-03-05 13:40:00+05:30,24614.7,24629.95,24606.25,24619.8,3741323
2026-03-05 13:45:00+05:30,24619.85,24635.1,24615.3,24615.4,3393044
2026-03-05 13:50:00+05:30,24616.1,24618.5,24588.05,24592.6,3904821
2026-03-05 13:55:00+05:30,24593.95,24594.75,24569.75,24573.7,4715841
2026-03-05 14:00:00+05:30,24572.5,24586.1,24564.8,24578.2,5622979
2026-03-05 14:05:00+05:30,24578.65,24581.1,24552.9,24552.9,4389610
2026-03-05 14:10:00+05:30,24553.3,24563.2,24547.35,24553.75,4282194
2026-03-05 14:15:00+05:30,24554.15,24567.65,24529.4,24531.95,6656118
2026-03-05 14:20:00+05:30,24531.25,24600.0,24529.65,24590.95,8185554
2026-03-05 14:25:00+05:30,24591.1,24617.4,24576.9,24611.25,5596398
2026-03-05 14:30:00+05:30,24611.5,24612.75,24576.45,24582.5,5083690
2026-03-05 14:35:00+05:30,24583.6,24675.05,24580.15,24672.5,8325750
2026-03-05 14:40:00+05:30,24672.45,24761.15,24669.8,24726.8,11805910
2026-03-05 14:45:00+05:30,24727.05,24762.8,24712.75,24758.4,10181582
2026-03-05 14:50:00+05:30,24757.05,24853.75,24753.7,24846.55,13544037
2026-03-05 14:55:00+05:30,24846.25,24854.2,24799.85,24848.95,11500721
2026-03-05 15:00:00+05:30,24849.2,24853.25,24768.05,24790.7,20507514
2026-03-05 15:05:00+05:30,24789.4,24796.45,24765.6,24774.3,13688657
2026-03-05 15:10:00+05:30,24772.65,24784.7,24714.1,24714.8,14280894
2026-03-05 15:15:00+05:30,24716.0,24759.4,24713.75,24716.85,12678710
2026-03-05 15:20:00+05:30,24717.2,24730.65,24706.05,24719.05,14982652
2026-03-05 15:25:00+05:30,24719.85,24748.45,24715.9,24737.45,12358642
