datetime,open,high,low,close,volume
2026-03-04 09:15:00+05:30,70.0,109.15,63.45,103.1,2042235
2026-03-04 09:20:00+05:30,102.6,114.8,100.7,114.35,1330355
2026-03-04 09:25:00+05:30,114.6,120.4,106.25,113.6,1106625
2026-03-04 09:30:00+05:30,113.5,118.8,107.0,117.35,805480
2026-03-04 09:35:00+05:30,117.75,122.5,110.7,114.45,747240
2026-03-04 09:40:00+05:30,114.6,114.6,103.85,106.05,575250
2026-03-04 09:45:00+05:30,106.5,115.55,105.55,112.0,573235
2026-03-04 09:50:00+05:30,112.1,115.85,109.9,112.9,304265
2026-03-04 09:55:00+05:30,113.15,119.65,111.65,118.55,497250
2026-03-04 10:00:00+05:30,118.8,129.8,116.25,118.85,905320
2026-03-04 10:05:00+05:30,118.45,120.5,111.9,113.35,589745
2026-03-04 10:10:00+05:30,113.2,117.7,106.9,107.4,508105
2026-03-04 10:15:00+05:30,107.3,112.5,107.25,111.55,348270
2026-03-04 10:20:00+05:30,111.5,112.35,103.75,109.55,384020
2026-03-04 10:25:00+05:30,109.7,110.4,102.7,107.75,326430
2026-03-04 10:30:00+05:30,108.0,110.55,106.75,109.9,176605
2026-03-04 10:35:00+05:30,109.8,113.35,106.95,111.4,261690
2026-03-04 10:40:00+05:30,111.2,112.35,108.65,109.6,149045
2026-03-04 10:45:00+05:30,109.3,110.15,104.3,108.45,243815
2026-03-04 10:50:00+05:30,108.25,111.45,108.2,109.5,111345
2026-03-04 10:55:00+05:30,109.45,115.05,109.15,111.75,328640
2026-03-04 11:00:00+05:30,111.3,112.75,106.2,108.0,263770
2026-03-04 11:05:00+05:30,107.9,108.8,101.8,102.25,324935
2026-03-04 11:10:00+05:30,102.25,105.75,101.05,105.2,299650
2026-03-04 11:15:00+05:30,105.2,105.45,103.3,105.05,219245
2026-03-04 11:20:00+05:30,105.15,108.8,102.2,107.25,220090
2026-03-04 11:25:00+05:30,107.3,113.8,106.2,112.0,366210
2026-03-04 11:30:00+05:30,111.75,116.3,110.2,112.8,407420
2026-03-04 11:35:00+05:30,112.6,113.9,107.4,111.55,370435
2026-03-04 11:40:00+05:30,111.7,114.5,107.25,113.25,259090
2026-03-04 11:45:00+05:30,113.25,115.25,109.1,110.8,233740
2026-03-04 11:50:00+05:30,111.0,111.6,105.6,110.8,277745
2026-03-04 11:55:00+05:30,111.3,111.5,107.65,107.65,139945
2026-03-04 12:00:00+05:30,107.8,108.45,104.4,105.65,124995
2026-03-04 12:05:00+05:30,105.5,108.0,103.0,104.1,122785
2026-03-04 12:10:00+05:30,104.1,109.9,103.6,108.8,196365
2026-03-04 12:15:00+05:30,108.25,110.7,107.6,109.4,157495
2026-03-04 12:20:00+05:30,109.45,110.0,104.4,107.5,123175
2026-03-04 12:25:00+05:30,107.9,111.0,106.05,109.2,84825
2026-03-04 12:30:00+05:30,109.05,109.55,106.05,107.8,86580
2026-03-04 12:35:00+05:30,107.3,109.0,105.65,107.2,70200
2026-03-04 12:40:00+05:30,107.2,111.8,105.75,107.65,136175
2026-03-04 12:45:00+05:30,107.25,108.0,103.8,107.1,106470
2026-03-04 12:50:00+05:30,106.95,107.0,103.6,104.6,120445
2026-03-04 12:55:00+05:30,104.5,104.55,97.6,101.6,350805
2026-03-04 13:00:00+05:30,101.7,103.2,99.8,101.1,115830
2026-03-04 13:05:00+05:30,101.1,102.2,97.95,97.95,169650
2026-03-04 13:10:00+05:30,97.3,100.85,97.3,99.2,194480
2026-03-04 13:15:00+05:30,99.35,103.85,99.05,102.85,249990
2026-03-04 13:20:00+05:30,103.05,103.95,99.75,100.15,360685
2026-03-04 13:25:00+05:30,100.35,103.5,97.0,103.15,258115
2026-03-04 13:30:00+05:30,103.3,106.0,100.65,105.65,215930
2026-03-04 13:35:00+05:30,105.4,106.75,101.25,102.05,279760
2026-03-04 13:40:00+05:30,102.0,105.8,101.85,102.35,114075
2026-03-04 13:45:00+05:30,102.1,105.9,101.6,105.1,168935
2026-03-04 13:50:00+05:30,105.1,106.65,104.4,106.55,154050
2026-03-04 13:55:00+05:30,106.55,109.5,104.9,105.6,233220
2026-03-04 14:00:00+05:30,105.5,105.5,102.3,103.8,138515
2026-03-04 14:05:00+05:30,103.8,105.7,99.4,99.4,260910
2026-03-04 14:10:00+05:30,99.65,101.7,92.05,94.5,436735
2026-03-04 14:15:00+05:30,94.45,97.95,93.25,97.3,292175
2026-03-04 14:20:00+05:30,97.25,98.75,96.4,98.35,256685
2026-03-04 14:25:00+05:30,98.15,101.2,96.25,99.4,462345
2026-03-04 14:30:00+05:30,99.5,102.1,95.85,98.6,307645
2026-03-04 14:35:00+05:30,98.5,99.15,95.7,96.5,229645
2026-03-04 14:40:00+05:30,96.5,96.8,92.95,95.7,352950
2026-03-04 14:45:00+05:30,95.8,98.3,93.8,95.05,366730
2026-03-04 14:50:00+05:30,95.35,97.85,94.1,95.65,217750
2026-03-04 14:55:00+05:30,95.9,98.0,94.8,97.05,221585
2026-03-04 15:00:00+05:30,96.85,104.0,96.65,101.6,573040
2026-03-04 15:05:00+05:30,101.85,103.3,98.5,101.2,459355
2026-03-04 15:10:00+05:30,101.35,101.8,98.5,100.65,397930
2026-03-04 15:15:00+05:30,101.0,106.25,100.85,105.95,772200
2026-03-04 15:20:00+05:30,106.3,106.7,98.75,99.05,513760
2026-03-04 15:25:00+05:30,99.2,102.15,98.55,100.35,429585
