datetime,open,high,low,close,volume
2026-03-06 11:45:00+05:30,24616.5,24634.0,24611.7,24632.45,4414721
2026-03-06 11:50:00+05:30,24632.4,24634.9,24613.9,24619.85,3895042
2026-03-06 11:55:00+05:30,24619.3,24630.2,24611.95,24625.7,4993820
2026-03-06 12:00:00+05:30,24625.85,24627.55,24608.95,24609.65,2855392
2026-03-06 12:05:00+05:30,24610.1,24629.55,24606.2,24626.5,4455182
2026-03-06 12:10:00+05:30,24626.8,24631.45,24605.45,24608.85,5555236
2026-03-06 12:15:00+05:30,24608.6,24623.35,24603.95,24610.0,3795199
2026-03-06 12:20:00+05:30,24610.6,24612.75,24600.1,24608.85,3180617
2026-03-06 12:25:00+05:30,24609.7,24609.7,24576.05,24578.3,4470980
2026-03-06 12:30:00+05:30,24578.25,24598.0,24578.25,24595.05,3649208
2026-03-06 12:35:00+05:30,24594.85,24597.9,24584.95,24586.15,2737483
2026-03-06 12:40:00+05:30,24586.05,24602.0,24586.05,24599.85,3466645
2026-03-06 12:45:00+05:30,24599.8,24603.3,24583.8,24595.5,3315806
2026-03-06 12:50:00+05:30,24596.0,24611.25,24595.4,24596.95,4342783
2026-03-06 12:55:00+05:30,24597.2,24607.45,24592.15,24603.7,3945209
2026-03-06 13:00:00+05:30,24603.6,24614.25,24591.9,24600.1,4547295
2026-03-06 13:05:00+05:30,24600.75,24610.05,24593.6,24595.1,3030294
2026-03-06 13:10:00+05:30,24595.45,24603.6,24594.25,24602.65,3027434
2026-03-06 13:15:00+05:30,24602.05,24606.7,24593.25,24597.8,4912611
2026-03-06 13:20:00+05:30,24597.85,24614.85,24593.6,24607.15,4621224
2026-03-06 13:25:00+05:30,24605.85,24613.15,24602.75,24609.65,4029215
2026-03-06 13:30:00+05:30,24609.0,24610.65,24576.9,24584.2,3478520
2026-03-06 13:35:00+05:30,24584.0,24623.5,24571.55,24600.4,5264380
2026-03-06 13:40:00+05:30,24600.45,24608.05,24592.2,24594.95,3143631
2026-03-06 13:45:00+05:30,24596.6,24596.6,24572.4,24581.85,4864752
2026-03-06 13:50:00+05:30,24580.95,24596.5,24569.45,24575.15,4408300
2026-03-06 13:55:00+05:30,24574.25,24574.6,24552.95,24554.9,4597388
2026-03-06 14:00:00+05:30,24555.7,24581.95,24543.2,24567.05,4784953
2026-03-06 14:05:00+05:30,24566.45,24585.0,24564.55,24584.9,4772073
2026-03-06 14:10:00+05:30,24584.1,24605.7,24584.1,24585.75,5203921
2026-03-06 14:15:00+05:30,24587.2,24615.9,24585.45,24609.25,6341804
2026-03-06 14:20:00+05:30,24610.05,24612.55,24603.1,24611.7,4168441
2026-03-06 14:25:00+05:30,24612.45,24616.45,24592.3,24593.0,5371827
2026-03-06 14:30:00+05:30,24593.45,24602.3,24581.3,24583.1,3978798
2026-03-06 14:35:00+05:30,24583.8,24592.45,24567.75,24568.9,6075631
2026-03-06 14:40:00+05:30,24569.2,24569.2,24534.1,24543.45,5508448
2026-03-06 14:45:00+05:30,24543.5,24559.75,24445.35,24488.8,10690853
2026-03-06 14:50:00+05:30,24488.4,24534.8,24484.7,24512.75,5345664
2026-03-06 14:55:00+05:30,24512.15,24515.35,24481.6,24482.55,5472046
2026-03-06 15:00:00+05:30,24481.8,24492.8,24459.45,24461.75,11245151
2026-03-06 15:05:00+05:30,24460.95,24465.35,24445.3,24460.05,10699339
2026-03-06 15:10:00+05:30,24460.15,24464.1,24431.3,24441.65,11965689
2026-03-06 15:15:00+05:30,24441.1,24443.85,24415.75,24434.9,15675486
2026-03-06 15:20:00+05:30,24434.0,24454.25,24434.0,24446.8,14883855
2026-03-06 15:25:00+05:30,24447.25,24474.4,24443.15,24469.4,12370256
