datetime,open,high,low,close,volume
2026-03-09 09:15:00+05:30,23868.05,23959.7,23743.45,23774.35,50490063
2026-03-09 09:15:00+05:30,23868.05,23959.7,23743.45,23774.35,50490063
2026-03-09 09:20:00+05:30,23779.0,23786.8,23713.35,23720.95,24528378
2026-03-09 09:20:00+05:30,23779.0,23786.8,23713.35,23720.95,24528378
2026-03-09 09:25:00+05:30,23720.6,23748.7,23697.8,23736.75,17967120
2026-03-09 09:25:00+05:30,23720.6,23748.7,23697.8,23736.75,17967120
2026-03-09 09:30:00+05:30,23736.25,23799.3,23734.8,23764.85,20275484
2026-03-09 09:30:00+05:30,23736.25,23799.3,23734.8,23764.85,20275484
2026-03-09 09:35:00+05:30,23765.75,23782.4,23751.45,23765.55,12312710
2026-03-09 09:35:00+05:30,23765.75,23782.4,23751.45,23765.55,12312710
2026-03-09 09:40:00+05:30,23764.1,23776.7,23735.65,23735.65,11196479
2026-03-09 09:40:00+05:30,23764.1,23776.7,23735.65,23735.65,11196479
2026-03-09 09:45:00+05:30,23737.4,23773.35,23711.85,23761.75,9016604
2026-03-09 09:45:00+05:30,23737.4,23773.35,23711.85,23761.75,9016604
2026-03-09 09:50:00+05:30,23761.05,23784.3,23751.25,23776.5,8195438
2026-03-09 09:50:00+05:30,23761.05,23784.3,23751.25,23776.5,8195438
2026-03-09 09:55:00+05:30,23775.75,23786.4,23763.3,23773.9,7283381
2026-03-09 09:55:00+05:30,23775.75,23786.4,23763.3,23773.9,7283381
2026-03-09 10:00:00+05:30,23774.0,23789.25,23750.65,23758.6,6770637
2026-03-09 10:00:00+05:30,23774.0,23789.25,23750.65,23758.6,6770637
2026-03-09 10:05:00+05:30,23758.2,23813.1,23756.5,23808.7,6702882
2026-03-09 10:05:00+05:30,23758.2,23813.1,23756.5,23808.7,6702882
2026-03-09 10:10:00+05:30,23808.0,23834.15,23805.2,23806.2,5887781
2026-03-09 10:10:00+05:30,23808.0,23834.15,23805.2,23806.2,5887781
2026-03-09 10:15:00+05:30,23805.0,23805.0,23755.85,23764.5,6308102
2026-03-09 10:15:00+05:30,23805.0,23805.0,23755.85,23764.5,6308102
2026-03-09 10:20:00+05:30,23766.7,23797.2,23761.75,23776.3,4801699
2026-03-09 10:20:00+05:30,23766.7,23797.2,23761.75,23776.3,4801699
2026-03-09 10:25:00+05:30,23775.0,23787.7,23758.1,23781.85,4088561
2026-03-09 10:25:00+05:30,23775.0,23787.7,23758.1,23781.85,4088561
2026-03-09 10:30:00+05:30,23781.15,23785.2,23749.9,23752.3,6780981
2026-03-09 10:30:00+05:30,23781.15,23785.2,23749.9,23752.3,6780981
2026-03-09 10:35:00+05:30,23752.1,23791.75,23744.85,23774.35,5466981
2026-03-09 10:35:00+05:30,23752.1,23791.75,23744.85,23774.35,5466981
2026-03-09 10:40:00+05:30,23773.15,23787.3,23763.95,23783.4,4696283
2026-03-09 10:40:00+05:30,23773.15,23787.3,23763.95,23783.4,4696283
2026-03-09 10:45:00+05:30,23784.45,23784.9,23754.0,23754.95,4357023
2026-03-09 10:45:00+05:30,23784.45,23784.9,23754.0,23754.95,4357023
2026-03-09 10:50:00+05:30,23754.1,23862.35,23750.15,23852.65,9435517
2026-03-09 10:50:00+05:30,23754.1,23862.35,23750.15,23852.65,9435517
2026-03-09 10:55:00+05:30,23851.2,23896.0,23847.3,23862.35,7615103
2026-03-09 10:55:00+05:30,23851.2,23896.0,23847.3,23862.35,7615103
2026-03-09 11:00:00+05:30,23866.2,23871.65,23836.55,23848.65,5453641
